userId,name,상의,아우터,하의,신발,액세서리,작성일,체중,키,스타일,비고,이미지
14,_jongh0,반팔 티,,카고바지,운동화,기타 모자,2024년 3월 27일,65,178,캐주얼,,
14,_jongh0,긴팔 티,재킷,데님팬츠,레더부츠,기타 모자,2024년 3월 28일,65,178,캐주얼,,
14,_jongh0,반팔 티,재킷,반바지,스니커즈/캔버스,"기타 모자, 장목양말",2024년 3월 30일,65,178,캐주얼,,
14,_jongh0,"맨투맨, 반팔 티",,반바지,운동화,"기타 모자, 장목양말",2024년 3월 31일,65,178,캐주얼,,
14,_jongh0,반팔 티,,나일론 팬츠,운동화,기타 모자,2024년 4월 1일,65,178,캐주얼,,
14,_jongh0,반팔 티,집업,트레이닝/조거 팬츠,스니커즈/캔버스,기타 모자,2024년 4월 3일,65,178,캐주얼,,
14,_jongh0,반팔 티,,카고바지,스니커즈/캔버스,기타 모자,2024년 4월 4일,65,178,캐주얼,,
14,_jongh0,긴팔 티,재킷,데님팬츠,구두/로퍼,기타 모자,2024년 4월 5일,65,178,캐주얼,,
14,_jongh0,반팔 티,바람막이,나일론 팬츠,스니커즈/캔버스,기타 모자,2024년 4월 6일,65,178,캐주얼,,
14,_jongh0,반팔 티,,반바지,스니커즈/캔버스,장목양말,2024년 4월 7일,65,178,캐주얼,,
14,_jongh0,반팔 티,바람막이,반바지,스니커즈/캔버스,"기타 모자, 장목양말",2024년 4월 8일,65,178,캐주얼,,
14,_jongh0,반팔 티,바람막이,데님팬츠,스니커즈/캔버스,기타 모자,2024년 4월 9일,65,178,캐주얼,,
14,_jongh0,후드티,,반바지,스니커즈/캔버스,"기타 모자, 장목양말",2024년 4월 10일,65,178,캐주얼,,
14,_jongh0,반팔 티,바람막이,카고바지,스니커즈/캔버스,기타 모자,2024년 4월 11일,65,178,캐주얼,,
14,_jongh0,맨투맨,,반바지,구두/로퍼,"기타 모자, 장목양말",2024년 4월 12일,65,178,캐주얼,,
