userId,name,상의,아우터,하의,신발,액세서리,작성일,체중,키,스타일,비고,이미지
3,koko.iron,"니트, 반팔 티",,데님팬츠,레더부츠,,2023년 9월 14일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,재킷,면바지,스니커즈/캔버스,,2023년 9월 13일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,면바지,구두/로퍼,,2023년 9월 12일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,데님팬츠,운동화,,2023년 9월 12일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,트레이닝/조거 팬츠,스니커즈/캔버스,비니,2023년 9월 9일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,면바지,스니커즈/캔버스,,2023년 9월 9일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,반바지,구두/로퍼,장목양말,2023년 9월 7일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"맨투맨, 반팔 티",,트레이닝/조거 팬츠,스니커즈/캔버스,,2023년 9월 6일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,데님팬츠,구두/로퍼,,2023년 9월 5일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,스니커즈/캔버스,,2023년 9월 4일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,바람막이,반바지,운동화,"기타 모자, 장목양말",2023년 9월 2일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,스니커즈/캔버스,,2023년 9월 1일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,반바지,스니커즈/캔버스,,2023년 8월 31일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,스니커즈/캔버스,장목양말,2023년 8월 30일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 셔츠/블라우스, 반팔 티",,반바지,스니커즈/캔버스,장목양말,2023년 8월 29일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,재킷,반바지,구두/로퍼,장목양말,2023년 8월 29일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,데님팬츠,스니커즈/캔버스,,2023년 8월 28일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 티, 셔츠/블라우스",,반바지,구두/로퍼,장목양말,2023년 8월 27일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,면바지,스니커즈/캔버스,,2023년 8월 25일,70,180,"미니멀, 캐주얼",,
3,koko.iron,긴팔 티,,데님팬츠,스니커즈/캔버스,,2023년 8월 24일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,데님팬츠,구두/로퍼,,2023년 8월 23일,70,180,"미니멀, 캐주얼",,
3,koko.iron,반팔 티,,반바지,샌들/슬리퍼,,2023년 8월 22일,70,180,"미니멀, 캐주얼",,
3,koko.iron,"반팔 셔츠/블라우스, 반팔 티",,면바지,구두/로퍼,,2023년 8월 21일,70,180,"미니멀, 캐주얼",,
